Location,Homeworld,Starport,Size,Atmosphere,Hydrographics,Population,Government,Law_Level,Tech_Level,Trade_Codes,Travel_Code,Temperature,Culture,NPC_Name,Race,Sex,Age,Year_Born,STR,DEX,END,INT,EDU,SOC,Career,Job,Terms,Skills,Equipment,Cash,Debt,Pension
N1435,Drarnski,D,4,6,8,6,8,9,2,Ag Fa Ni Ri,,8,Artistic,Drirc Onthan,Human,Male,51,5577,5,6,3,9,7,A,Merchants,Merchant Marine,5,"Advocating 1, Anglic Language 0, Animal Farming 0, Astrogating 0, Capital Ship Helm 1, Companion 0, Fist Fighting 2, Jack of all Trades 1, Knife Fighting 1, Mechanical Training 1, Slug Rifle 0, Small Craft Piloting 1, Spacecraft Piloting 3, Streetwise 1, Telecomm 0, Vacc Suit Training 1, Zero-G Training 0",,Cr82000,Cr0,Cr10000
P2535,Nenler,B,7,7,8,8,9,A,7,Pa Ph Pi,,8,Conservative,Sublieutenant Atannk E. Chronrie,Human,Female,41,5587,2,1,1,C,8,7,Drifter,Wanderer,1,"Administrating 0, Anglic Language 0, Astrogating 2, Capital Weapons 0, Computer Training 1, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Mechanical Training 0, Medical Training 0, Remote Operating 1, Slug Pistol 0, Small Craft Piloting 0, Streetwise 1, Survival Training 2, Vacc Suit Training 0, Xenology 0, Zero-G Training 0","TAS Membership, 2 Ship Shares",Cr1000,Cr0,Cr0
J1622,Nendy,B,3,3,5,3,0,0,C,Lo,,5,Violent,Lady Acholalnstiue L. Balson,Human,Female,52,5576,3,1,8,8,D,B,Nobility,Diplomat,2,"Administrating 2, Advocating 1, Anglic Language 0, Animal Riding 1, Biology 0, Companion 0, Deceiving 1, Diplomacy 0, Economics 1, Jack of all Trades 0, Life Support 1, Mechanical Training 1, Persuading 0, Political Science 0, Small Craft Piloting 1, Streetwise 1, Tank Driving 0, Telecomm 0, Trading 0, Turret Gunnery 1, Vacc Suit Training 2, Zero-G Training 1","Free Trader, Free Trader, Business Portfolio: Cr500000, Stocks Portfolio: Cr25000, Stocks Portfolio: Cr5000000, 1 Ship Share",Cr11000,Cr0,Cr12000
I0630,Ogabanchreld,C,5,7,A,2,0,0,8,Lo Wa,,8,Nexus,Nancoliml Elsalltelterl,Human,Male,46,5582,1,4,2,6,4,7,Drifter,Wanderer,0,"Anglic Language 0, Bionetics 1, Economics 0, Electronics 0, Fist Fighting 2, Jack of all Trades 1, Knife Fighting 0, Mechanical Training 0, Medical Training 0, Mole Trucking 0, Reconnaissance 1, Space Construction 0, Stealth 1, Streetwise 0, Submarine Helm 0, Survival Training 2, Tank Driving 1",,Cr0,Cr126000,Cr0
K2024,Eberchranthon,E,6,7,5,4,4,6,3,Fa Ni Pa,,8,Fusion,Baronet Chon Datndy Ohiran of Eberchranthon,Human,Male,46,5582,1,1,1,B,5,c,Drifter,Barbarian,1,"Anglic Language 0, Astrogating 0, Biology 1, Jack of all Trades 2, Knife Fighting 0, Mechanical Training 0, Robotics 0, Slug Pistol 0, Slug Rifle 0, Small Craft Piloting 0, Survival Training 0, Telecomm 0, Zero-G Training 0",,Cr0,Cr60000,Cr0
D3101,Donson,B,6,6,6,4,7,6,A,Fa Ga Ni Pa,,7,Fashion,Chief Haln A. Arganmunarbidove,Human,Male,45,5583,B,4,D,9,4,7,Agent,Law Enforcement,6,"Administrating 1, Anglic Language 0, Animal Riding 0, Autocar Driving 1, Blunt Fighting 1, Computer Training 0, Investigating 2, Jack of all Trades 0, Knife Fighting 1, Military Tactics 1, Reconnaissance 0, Shotgun 0, Stealth 1, Streetwise 4, Tank Driving 1, Vilani Language 0","TAS Membership, TAS Membership, TAS Membership, 1 Ship Share",Cr25000,Cr0,Cr12000
M0633,Gwentis,A,7,A,6,9,A,7,A,Fl Hi In,,9,Influenced,Lieutenant Tatkretkillis V. Hichreltelrlie,Human,Male,49,5579,6,3,5,4,9,8,Agent,Law Enforcement,4,"Anglic Language 0, Archeology 0, Athletic Co-ord 1, Autocar Driving 0, Battle Suit Training 1, Bionetics 0, Computer Training 2, Energy Pistol 1, Field Artillery 0, Investigating 2, Jack of all Trades 0, Jumping 0, Leadership 1, Mole Trucking 1, Naval Tactics 0, Slug Pistol 2, Spacecraft Piloting 0, Stealth 0, Streetwise 2, Survival Training 1, Trading 1",TAS Membership,Cr19000,Cr0,Cr0
O2234,Elhl,C,4,1,0,2,0,0,9,Lo,A,6,Unusual Customs: Technology,Wimrogersuny Matt,Human,Male,48,5580,8,1,8,8,A,3,Drifter,Barbarian,0,"Advocating 0, Anglic Language 0, Astrogating 0, Athletic Co-ord 0, Autocar Driving 1, Computer Training 1, Deceiving 0, Energy Pistol 0, Energy Rifle 1, Gambling 2, Hydroponics 0, Jack of all Trades 1, Jumping 1, Persuading 1, Physics 0, Reconnaissance 0, Sensor Reading 1, Shotgun 1, Stealth 1, Streetwise 1, Submarine Helm 1, Veterinary 0, Vilani Language 0",,Cr280000,Cr0,Cr0
D2604,Krantis,C,B,A,6,9,B,8,9,Fl Hi In Mi,,C,Tourist Attraction,Attilta Larndy,Human,Female,52,5576,2,1,5,A,C,4,Nobility,Dilettante,5,"Administrating 1, Advocating 3, Anglic Language 0, Belter 0, Carousing 1, Chemisty 0, Computer Training 2, Diplomacy 0, Electronics 1, Fist Fighting 1, History 1, Holography 2, Investigating 1, Jack of all Trades 0, Leadership 3, Life Support 1, Medical Training 1, Persuading 1, Streetwise 0, Telecomm 0, Vilani Language 0, Xenology 0, Zdetl Language 1","Estate Portfolio: Cr1000000, Stocks Portfolio: Cr100000, TAS Membership, Pension Portfolio: Cr50000, 6 Ship Shares",Cr35000,Cr0,Cr10000
D2907,Shetnsanchreti,A,2,1,0,4,4,1,E,Cp Ni,,B,Influenced,Pothimtus Ilatbamon,Human,Male,52,5576,4,9,7,9,4,7,Drifter,Scavenger,4,"Anglic Language 0, Astrogating 1, Chemisty 0, Energy Pistol 1, Energy Rifle 0, Jack of all Trades 0, Mechanical Training 1, Small Craft Piloting 1, Spacecraft Piloting 0, Stealth 2, Survival Training 0, Telecomm 0, Vacc Suit Training 2, Vilani Language 0, Zero-G Training 2","Ancient Technology, 3 Ship Shares",Cr82000,Cr0,Cr0
L3030,Wimla,C,8,C,6,7,6,6,A,Fl,A,C,Unusual Customs: Trade,Lance Corporal Pov Y. Ilsilam,Human,Male,47,5581,C,9,7,C,8,7,Scout,Survey,1,"Acting 0, Anglic Language 0, Astrogating 1, Athletic Co-ord 0, Battle Suit Training 1, Genetics 1, Gravitics 0, Jack of all Trades 0, Mechanical Training 3, Naval Tactics 0, Portable Artillery 2, Shotgun 0, Slug Pistol 2, Slug Rifle 1, Small Craft Piloting 2, Spacecraft Piloting 0, Stealth 0, Streetwise 1, Survival Training 1, Telecomm 0, Vacc Suit Training 1",Scout Ship,Cr90000,Cr0,Cr0
A0107,Anli,D,F,F,6,9,9,D,9,Hi,,4,Religious,4th Officer Enperchratming R. Ery,Human,Female,45,5583,8,4,7,5,7,7,Drifter,Scavenger,1,"Anglic Language 0, Capital Weapons 2, Carousing 1, Companion 0, Electronics 1, History 0, Jack of all Trades 0, Mechanical Training 2, Mole Trucking 0, Persuading 0, Shotgun 0, Slug Rifle 1, Small Craft Piloting 1, Spacecraft Piloting 2, Streetwise 0, Telecomm 0, Trading 0, Vacc Suit Training 0, Zero-G Training 1",1 Ship Share,Cr51000,Cr0,Cr10000
P3237,Chatnor,A,E,E,6,7,9,5,B,,A,7,Peaceful,Chatn Anw,Human,Male,56,5572,7,7,5,5,5,3,Drifter,Wanderer,4,"Anglic Language 0, Archeology 0, Astrogating 0, Athletic Co-ord 0, Computer Training 0, Diplomacy 1, Energy Pistol 0, Jack of all Trades 0, Mechanical Training 0, Shotgun 0, Small Craft Piloting 0, Spacecraft Piloting 0, Streetwise 1, Survival Training 1, Telecomm 0, Vacc Suit Training 1",2 Ship Shares,Cr27000,Cr0,Cr0
J1026,Alhanthan,B,4,1,0,2,5,5,E,Lo,,A,Conservative,Ton Arng,Human,Male,49,5579,6,7,8,G,D,7,Scout,Courier,7,"Anglic Language 0, Animal Riding 1, Athletic Co-ord 0, Capital Ship Helm 1, Cybernetics 0, Deceiving 0, Jack of all Trades 2, Mechanical Training 0, Physics 0, Polymers 0, Reconnaissance 0, Stealth 0, Streetwise 0, Survival Training 0, Vacc Suit Training 1","Scout Ship, Scout Ship, Scout Ship, Scout Ship",Cr150000,Cr0,Cr0
C2109,Ansimimmon,B,6,5,5,9,A,5,7,Ga Hi,,8,Unusual Customs: Social Standings,Lance Corporal Ronth T. Instalelinor,Human,Male,49,5579,2,4,4,6,8,9,Scholar,Physician,3,"Advocating 1, Anglic Language 0, Athletic Co-ord 0, Companion 0, Cybernetics 1, Diplomacy 1, Economics 0, Energy Rifle 1, Explosives 2, Genetics 1, Investigating 1, Jack of all Trades 0, Knife Fighting 0, Leadership 1, Medical Training 2, Navigating 1, Persuading 0, Philosophy 1, Reconnaissance 1, Sensor Reading 1, Streetwise 0, Survival Training 1, Tank Driving 0, Telecomm 0, Trading 0, Vacc Suit Training 0, Veterinary 0",Lab Ship,Cr85000,Cr0,Cr0
C2001,Anshurt,X,2,3,5,2,3,3,5,Lo,,4,Peaceful,Lance Corporal Arniw X. Atteck,Human,Female,55,5573,1,1,4,5,2,2,Marines,Star Marines,3,"Anglic Language 0, Athletic Co-ord 1, Athletic Endurance 1, Battle Suit Training 1, Deceiving 2, Energy Pistol 1, Energy Rifle 1, Jack of all Trades 0, Jumping 0, Military Tactics 2, Reconnaissance 2, Sculpting 0, Shotgun 1, Slug Pistol 1, Stealth 1, Streetwise 2, Survival Training 2","Armor, Armor, TAS Membership",Cr0,Cr39000,Cr0
G1718,Ork,C,6,7,5,9,5,2,8,Hi In,,7,Sexist,Penlarhn Nirlie,Human,Male,47,5581,7,9,2,C,B,9,Marines,Ground Assault,1,"Acting 0, Anglic Language 0, Carousing 2, Companion 0, Deceiving 1, Energy Rifle 0, Hydroponics 0, Investigating 1, Jack of all Trades 0, Leadership 1, Persuading 0, Philosophy 0, Sculpting 0, Slug Pistol 1, Stealth 1, Streetwise 0","Ancient Technology, Armor, TAS Membership, 2 Ship Shares",Cr90000,Cr0,Cr12000
J1323,Ort,C,5,7,7,1,0,0,6,Lo,,6,Sexist,Captain Atshong I. Atnas,Human,Female,48,5580,4,3,A,8,6,A,Marines,Support,4,"Anglic Language 0, Computer Training 0, Diplomacy 0, Economics 0, Energy Rifle 0, Field Artillery 1, Heavy Launchers 1, Investigating 0, Jack of all Trades 0, Knife Fighting 1, Leadership 2, Mechanical Training 1, Medical Training 0, Military Tactics 1, Psionicology 2, Reconnaissance 1, Shotgun 1, Telecomm 0, Vilani Language 0",TAS Membership,Cr32000,Cr0,Cr0
J1127,Urchrorlie,C,5,9,5,8,9,5,6,Pa Ph Pi,,4,Taboo,Baronet Lenstenmimsov Elrarl Alchehn of Urchrorlie,Human,Male,46,5582,4,2,3,3,7,c,Scout,Courier,2,"Anglic Language 0, Capital Ship Helm 0, Capital Weapons 0, Computer Science 0, Computer Training 1, Deceiving 1, Energy Pistol 1, Jack of all Trades 0, Mechanical Training 0, Navigating 1, Piloting 1, Reconnaissance 1, Slug Rifle 1, Spacecraft Piloting 1, Streetwise 0, Survival Training 1, Tank Driving 0, Telecomm 2, Vacc Suit Training 0, Zero-G Training 0",,Cr20000,Cr0,Cr0
A0706,Alner,A,F,F,6,2,2,0,A,Lo,A,C,Degenerate,Elalred Enoni,Human,Female,28,5600,A,7,7,8,6,4,Merchants,Merchant Marine,2,"Administrating 1, Anglic Language 0, Autocar Driving 0, Companion 0, Electronics 0, Jack of all Trades 0, Mechanical Training 1, Persuading 1, Physics 0, Tank Driving 1, Telecomm 0, Trading 0, Vacc Suit Training 1, Vilani Language 0",,Cr0,Cr0,Cr0
B1505,Ilson,C,4,4,7,6,6,7,4,Ag Fa Ni,,8,Peaceful,Scanski Barlurdrasinor,Human,Female,49,5579,7,6,7,3,A,9,Scout,Exploration,1,"Acting 1, Anglic Language 0, Animal Training 0, Carousing 3, Companion 0, Deceiving 0, Jack of all Trades 0, Mechanical Training 0, Medical Training 0, Persuading 0, Reconnaissance 1, Sensor Reading 1, Streetwise 1, Survival Training 1, Tank Driving 0, Telecomm 0, Trading 0, Vacc Suit Training 0, Vilani Language 0",Ancient Technology,Cr50000,Cr0,Cr0
L2829,Urd,E,7,9,A,7,4,5,7,Pi Wa,,5,Unusual Customs: Trade,Agent Dilv C. Nallsewurchilpita,Human,Male,54,5574,5,2,1,8,2,8,Agent,Corporate,4,"Administrating 3, Advocating 2, Anglic Language 0, Deceiving 1, Diplomacy 0, Energy Rifle 1, Investigating 1, Jack of all Trades 0, Persuading 1, Reconnaissance 2, Slug Rifle 1, Streetwise 1, Sword Fighting 1, Telecomm 0","Yacht, TAS Membership, TAS Membership, Scientific Equipment, 3 Ship Shares",Cr52500,Cr0,Cr0
N1638,Sherilny,C,1,1,0,1,1,0,B,Lo,,6,Degenerate,Anm Anle,Human,Female,49,5579,1,3,4,5,6,9,Drifter,Scavenger,1,"Anglic Language 0, Animal Farming 0, Athletic Endurance 0, Athletic Strength 0, Economics 0, Energy Rifle 2, Fist Fighting 2, Jack of all Trades 0, Knife Fighting 0, Life Support 0, Portable Artillery 0, Reconnaissance 1, Robotics 0, Slug Rifle 1, Small Craft Piloting 0, Stealth 2, Survival Training 2, Sword Fighting 1, Tank Driving 0, Zero-G Training 0",,Cr0,Cr86000,Cr0
A0305,Hopurnor,C,6,9,6,2,0,0,8,Fa Lo,A,B,Ritualized,Chranrk Nelnidranlynn,Human,Male,51,5577,A,6,9,4,A,4,Citizen,Worker,6,"Acting 0, Advocating 0, Anglic Language 0, Autocar Driving 1, Biology 1, Carousing 1, Civil Construction 1, Companion 0, Explosives 1, Gambling 5, History 1, Hydroponics 1, Jack of all Trades 0, Jumpspace 1, Mechanical Training 1, Mole Trucking 0, Persuading 0, Planetology 0, Space Construction 1, Spacecraft Piloting 1, Streetwise 1, Telecomm 0, Trading 0, Vacc Suit Training 0",2 Ship Shares,Cr15000,Cr0,Cr12000
F1016,Burtis,E,6,8,6,2,4,5,5,Fa Ga Lo,,C,Recovering,Achrume Rerndy,Human,Female,19,5609,9,A,9,7,B,8,Merchants,Trader,0,"Anglic Language 0, Autocar Driving 0, Chemisty 0, Companion 0, Jack of all Trades 0, Medical Training 0, Persuading 0, Streetwise 1, Telecomm 0, Trading 0, Vacc Suit Training 0, Veterinary 0",,Cr0,Cr0,Cr0
F1111,Sedelbomon,A,6,7,A,5,2,1,E,Ni Wa,,8,Unusual Customs: Travel,Sarbaldy Varlatltimni,Human,Male,45,5583,8,5,1,5,9,5,Drifter,Wanderer,0,"Anglic Language 0, Athletic Endurance 0, Carousing 0, Computer Training 0, Electronics 1, Energy Rifle 1, Gravitics 1, Jack of all Trades 0, Jumpspace 1, Life Support 1, Mechanical Training 1, Medical Training 0, Mole Trucking 0, Ortillery Gunnery 0, Reconnaissance 1, Sensor Reading 1, Slug Pistol 0, Slug Rifle 1, Spacecraft Piloting 0, Stealth 1, Streetwise 1, Turret Gunnery 0, Vacc Suit Training 0, Zero-G Training 0",,Cr0,Cr4000,Cr0
H2714,Erma,A,7,3,4,1,3,7,D,Lo,,5,Religious,4th Officer Krod H. Starcherd,Human,Male,50,5578,3,4,8,4,6,2,Merchants,Merchant Marine,5,"Administrating 2, Advocating 0, Anglic Language 0, Computer Training 0, Diplomacy 0, Holography 0, Jack of all Trades 0, Jumpspace 1, Leadership 2, Life Support 1, Mechanical Training 1, Ship Screens 1, Telecomm 0, Trading 0, Turret Gunnery 1, Vacc Suit Training 2, Zero-G Training 1",2 Ship Shares,Cr140000,Cr0,Cr10000
C1804,Altarnor,E,4,1,0,8,7,7,8,Na Ph Pi,,6,Nexus,3rd Officer Entom O. Elgalsinas,Human,Female,48,5580,6,1,2,5,A,3,Agent,Law Enforcement,1,"Administrating 2, Advocating 2, Anglic Language 0, Archeology 1, Autocar Driving 0, Biology 0, Capital Ship Helm 1, Companion 0, Computer Training 2, Deceiving 0, Investigating 1, Jack of all Trades 0, Mechanical Training 1, Navigating 1, Persuading 0, Political Science 1, Polymers 0, Reconnaissance 0, Shotgun 1, Spacecraft Piloting 0, Streetwise 1, Tank Driving 0, Telecomm 1, Trading 0, Vacc Suit Training 1","Free Trader, Free Trader, Free Trader",Cr0,Cr5000,Cr0
H2812,Arsilmon,D,2,0,0,5,5,3,8,Ni Va,,7,Xenophobic,Drenla Manbilnstalthon,Human,Female,50,5578,A,7,B,C,7,5,Scout,Survey,2,"Anglic Language 0, Astrogating 2, Athletic Co-ord 1, Athletic Strength 1, Deceiving 3, Energy Rifle 1, Jack of all Trades 0, Jumping 1, Mechanical Training 0, Military Tactics 1, Persuading 1, Reconnaissance 2, Sensor Reading 1, Stealth 1, Streetwise 2, Sword Fighting 1, Vacc Suit Training 1, Vilani Language 0, Writing 0","Armor, Corsair, Corsair, Corsair",Cr260000,Cr0,Cr0
K1821,Ponnor,C,2,2,2,9,5,7,C,Hi In Mi Na Po,,A,Violent,Force Commander Ichrurkenor O. Egicanm,Human,Female,52,5576,2,4,8,8,9,2,Drifter,Scavenger,1,"Administrating 2, Anglic Language 0, Animal Riding 0, Athletic Strength 0, Battle Suit Training 0, Deceiving 0, Energy Rifle 1, Fist Fighting 1, Gambling 1, Hydroponics 0, Jack of all Trades 1, Leadership 4, Mechanical Training 1, Military Tactics 1, Ortillery Gunnery 1, Reconnaissance 0, Slug Pistol 1, Slug Rifle 1, Small Craft Piloting 0, Stealth 0, Streetwise 0, Survival Training 1, Vacc Suit Training 1","Armor, Armor, Armor",Cr3000,Cr0,Cr0
B1105,Ebrenndy,D,6,B,6,8,6,3,9,Cy Fl Ph,A,G,Religious,Special Agent Najiyan R. Ilgwonjansa,Human,Male,46,5582,5,B,A,C,2,2,Agent,Corporate,5,"Anglic Language 0, Autocar Driving 1, Companion 0, Computer Training 2, Deceiving 5, Energy Pistol 1, Gravitics 0, Investigating 1, Jack of all Trades 0, Persuading 2, Shotgun 1, Slug Rifle 1, Stealth 1, Telecomm 0, Trading 1, Vacc Suit Training 0",,Cr5000,Cr0,Cr10000
J1025,Ichranmon,E,7,8,7,0,0,4,7,Ga,,8,Unusual Customs: Technology,Sergeant Anenston P. Sherlo,Human,Female,49,5579,3,3,6,8,7,2,Agent,Law Enforcement,3,"Advocating 1, Anglic Language 0, Animal Training 1, Athletic Strength 0, Autocar Driving 0, Blunt Fighting 1, Computer Training 1, Explosives 1, Field Artillery 1, Heavy Launchers 0, Investigating 0, Jack of all Trades 0, Knife Fighting 0, Leadership 1, Medical Training 1, Military Tactics 1, Reconnaissance 3, Slug Pistol 1, Slug Rifle 1, Streetwise 2, Veterinary 0",,Cr26500,Cr0,Cr10000
N1337,Shurne,E,3,5,9,9,6,5,5,Hi,,2,Progressive,Captain Arrie Y. Wabensha,Human,Female,46,5582,2,6,3,3,A,8,Marines,Support,6,"Anglic Language 0, Animal Training 1, Athletic Co-ord 0, Carousing 0, Explosives 2, Jack of all Trades 0, Jumpspace 1, Knife Fighting 1, Leadership 1, Mechanical Training 1, Medical Training 5, Military Tactics 1, Motorboat Helm 0, Psionicology 0, Shotgun 1, Spacecraft Piloting 1, Stealth 0, Streetwise 0, Survival Training 0, Veterinary 0","Armor, TAS Membership, Armor, Armor",Cr17000,Cr0,Cr12000
K1724,Ald,B,6,5,2,3,4,3,9,Lo Po,,6,Influenced,Ontel Eschatdy,Human,Male,47,5581,1,7,1,6,7,8,Drifter,Scavenger,0,"Administrating 0, Advocating 0, Anglic Language 0, Animal Farming 0, Animal Riding 0, Animal Training 0, Athletic Endurance 1, Carousing 0, Cruise Ship Helm 0, Deceiving 0, Fist Fighting 1, Jack of all Trades 0, Knife Fighting 0, Reconnaissance 0, Small Craft Piloting 0, Stealth 0, Submarine Helm 0, Survival Training 1",,Cr0,Cr160000,Cr0
M0136,Ilshard,A,4,0,0,9,9,9,B,Cp Hi In Mi Na Va,,8,Nexus,3rd Officer Cinstiwalrlie L. Sconer,Human,Female,52,5576,5,8,5,8,A,6,Merchants,Merchant Marine,4,"Advocating 2, Anglic Language 0, Autocar Driving 0, Bionetics 0, Capital Ship Helm 2, Companion 1, Computer Training 1, Deceiving 2, Energy Pistol 1, Investigating 2, Jack of all Trades 0, Mechanical Training 1, Ortillery Gunnery 1, Persuading 1, Reconnaissance 0, Slug Rifle 1, Streetwise 0, Vacc Suit Training 0, Zero-G Training 1",2 Ship Shares,Cr34500,Cr0,Cr10000
A0710,Urnanbetchelce,C,6,3,0,5,3,7,5,De Ni Po,,8,Unusual Custom: Offworlders,Sublieutenant Onsannas D. Elrlilton,Human,Male,49,5579,B,8,5,A,8,7,Navy,Flight,5,"Anglic Language 0, Animal Riding 0, Autocar Driving 0, Carousing 1, Hydroponics 0, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Life Support 0, Mechanical Training 1, Mole Trucking 0, Ortillery Gunnery 1, Psionicology 0, Small Craft Piloting 0, Spacecraft Piloting 1, Stealth 0, Survival Training 0, Telecomm 0","TAS Membership, 2 Ship Shares",Cr16000,Cr0,Cr10000
G2414,Chilhenbothanng,A,1,3,0,2,0,0,E,De Lo Po,,2,Influenced,2nd Officer Ellartis S. Chratm,Human,Female,49,5579,8,3,6,5,8,8,Merchants,Merchant Marine,7,"Anglic Language 0, Animal Riding 0, Autocar Driving 0, Companion 0, Computer Training 0, Hydroponics 1, Investigating 1, Jack of all Trades 0, Knife Fighting 2, Mechanical Training 1, Persuading 0, Spacecraft Piloting 1, Streetwise 1, Survival Training 0, Tank Driving 0, Telecomm 0, Trading 0, Vacc Suit Training 0","Free Trader, Free Trader, 2 Ship Shares",Cr31000,Cr0,Cr14000
P2632,Zelrt,B,4,3,5,0,0,2,B,,,3,Tourist Attraction,4th Officer Shojanrt D. Atd,Human,Male,46,5582,2,A,8,6,7,9,Citizen,Corporate,0,"Anglic Language 0, Athletic Strength 1, Autocar Driving 2, Carousing 1, Companion 2, Computer Science 0, Computer Training 0, Deceiving 1, Diplomacy 0, Energy Rifle 0, History 0, Jack of all Trades 0, Mechanical Training 1, Mole Trucking 1, Persuading 1, Reconnaissance 0, Stealth 0, Streetwise 2, Tank Driving 1",Armor,Cr20000,Cr0,Cr0
O2340,Ellary,E,3,6,9,1,0,0,7,Lo,,7,Honorable,Enry Urthelsellus,Human,Female,45,5583,A,A,9,G,8,6,Scout,Courier,7,"Administrating 0, Anglic Language 0, Astrogating 1, Capital Ship Helm 1, Diplomacy 1, Jack of all Trades 1, Mechanical Training 1, Planetology 0, Psionicology 0, Shotgun 0, Spacecraft Piloting 0, Survival Training 0, Telecomm 0, Vacc Suit Training 1","Scout Ship, Scout Ship, Scout Ship, Scout Ship",Cr50000,Cr0,Cr0
M0139,Dikork,C,5,4,1,4,4,1,7,He Ni Po,,9,Unusual Custom: Offworlders,Timer Cen,Human,Male,46,5582,1,1,1,A,6,6,Drifter,Wanderer,1,"Advocating 1, Anglic Language 0, Animal Riding 0, Animal Training 0, Athletic Endurance 2, Autocar Driving 0, Companion 0, Deceiving 1, Jack of all Trades 0, Knife Fighting 1, Life Support 1, Persuading 0, Stealth 0, Streetwise 1, Submarine Helm 1, Survival Training 1, Telecomm 0, Trading 0, Vacc Suit Training 1",,Cr0,Cr115000,Cr0
H2911,Atwanrk,C,1,0,0,2,4,2,9,Lo Va,,B,Unusual Customs: Social Standings,Colonel Imhelm L. Barhn,Human,Female,52,5576,1,6,8,8,5,A,Marines,Star Marines,7,"Administrating 1, Anglic Language 0, Athletic Co-ord 0, Battle Suit Training 2, Energy Rifle 1, Gambling 2, Heavy Launchers 0, Jack of all Trades 0, Jumpspace 0, Leadership 1, Military Tactics 2, Naval Tactics 1, Ship Screens 1, Shotgun 1, Slug Pistol 1, Slug Rifle 2, Stealth 0, Vacc Suit Training 0, Zero-G Training 3","TAS Membership, TAS Membership",Cr70000,Cr0,Cr14000
M0735,Silnshi,C,6,A,6,9,8,6,8,Fl Hi In,,A,Unusual Customs: Travel,Baronet Chrimng Arlis Bechrinie of Silnshi,Human,Male,52,5576,5,6,6,3,9,c,Drifter,Scavenger,2,"Anglic Language 0, Astrogating 1, Battle Suit Training 1, Biology 0, Capital Weapons 1, Deceiving 1, Energy Pistol 0, Hydroponics 0, Jack of all Trades 0, Jumping 0, Knife Fighting 1, Leadership 1, Mechanical Training 1, Military Tactics 1, Naval Tactics 1, Ortillery Gunnery 1, Portable Artillery 0, Ship Screens 3, Slug Pistol 1, Slug Rifle 2, Stealth 0, Streetwise 0, Zero-G Training 2",Alien Artifact,Cr38000,Cr0,Cr10000
J1625,Lattewenk,B,3,4,2,2,4,5,A,He Lo Po,,7,Progressive,Lt Colonel Urseljapurhn S. Weldove,Human,Female,50,5578,9,6,2,A,9,7,Drifter,Scavenger,3,"Anglic Language 0, Animal Farming 0, Athletic Endurance 1, Autocar Driving 0, Battle Suit Training 0, Economics 0, Explosives 3, Gravitics 2, Heavy Launchers 0, Jack of all Trades 0, Jumping 0, Jumpspace 1, Knife Fighting 1, Leadership 1, Medical Training 2, Military Tactics 0, Naval Tactics 1, Reconnaissance 1, Slug Rifle 1, Small Craft Piloting 0, Stealth 1, Streetwise 1, Vacc Suit Training 1, Zero-G Training 1","TAS Membership, 3 Ship Shares",Cr41000,Cr0,Cr0
D2708,Alson,A,4,4,5,4,5,1,C,Fa Ni Pa,,7,Recovering,Lady Chrendranni G. Urbrilue,Human,Female,45,5583,9,9,2,7,C,B,Drifter,Barbarian,0,"Administrating 0, Anglic Language 0, Capital Ship Helm 1, Companion 2, Computer Science 0, Diplomacy 1, Jack of all Trades 0, Mechanical Training 1, Mole Trucking 1, Persuading 0, Philosophy 0, Streetwise 1, Tank Driving 0, Telecomm 3, Trading 2, Vacc Suit Training 3, Veterinary 0, Vilani Language 0","Free Trader, 1 Ship Share",Cr80000,Cr0,Cr12000
D2710,Cothanter,D,4,2,3,5,5,3,7,Ni Po,,6,Unusual Customs: Trade,Lady Imwidilace K. Satlmes,Human,Female,49,5579,4,5,4,7,5,B,Scholar,Field Researcher,4,"Anglic Language 0, Animal Riding 0, Athletic Co-ord 0, Carousing 0, Chemisty 0, Civil Construction 0, Computer Training 0, Diplomacy 1, Genetics 0, History 1, Investigating 1, Jack of all Trades 0, Leadership 1, Life Support 0, Mechanical Training 0, Mole Trucking 0, Oynprith Language 1, Psionicology 1, Reconnaissance 1, Sensor Reading 2, Slug Rifle 1, Survival Training 3, Sword Fighting 1, Xenology 1","Lab Ship, Scientific Equipment",Cr100000,Cr0,Cr0
