Location,Homeworld,Starport,Size,Atmosphere,Hydrographics,Population,Government,Law_Level,Tech_Level,Trade_Codes,Travel_Code,Temperature,Culture,NPC_Name,Race,Sex,Age,Year_Born,STR,DEX,END,INT,EDU,SOC,Career,Job,Terms,Skills,Equipment,Cash,Debt,Pension
O1933,Inter,E,6,8,5,8,8,8,2,Ga Pa Ph Ri,,9,Progressive,Major Rilsilynn R. Anltonrt,Human,Female,53,5575,7,5,1,7,A,9,Entertainer,Journalist,2,"Acting 0, Anglic Language 0, Animal Farming 0, Athletic Co-ord 0, Autocar Driving 1, Blunt Fighting 0, Computer Science 0, Computer Training 1, Dancing 0, Energy Rifle 0, Explosives 1, Gravitics 1, Heavy Launchers 0, Investigating 1, Jack of all Trades 0, Leadership 1, Mechanical Training 4, Medical Training 1, Military Tactics 1, Mole Trucking 0, Reconnaissance 1, Slug Rifle 1, Telecomm 4","Armor, Armor",Cr20000,Cr0,Cr10000
P2937,Oler,A,4,3,3,6,A,A,9,Cp Na Ni Po,,1,Progressive,Enltidy Urly,Human,Female,55,5573,1,3,2,9,6,8,Nobility,Dilettante,5,"Administrating 0, Anglic Language 0, Animal Riding 0, Astrogating 1, Battle Suit Training 0, Carousing 5, Companion 1, Diplomacy 2, Energy Pistol 0, Energy Rifle 1, Investigating 1, Jack of all Trades 2, Mechanical Training 0, Persuading 1, Small Craft Piloting 0, Stealth 1, Streetwise 1, Survival Training 1, Telecomm 2, Writing 0","Property Portfolio: Cr1000000, Business Portfolio: Cr750000, Stipend Portfolio: Cr50000, 4 Ship Shares",Cr20000,Cr0,Cr10000
K1822,Ilsarthurnston,B,7,A,6,2,4,2,8,Fl Lo,A,A,Nexus,Aza Standyne,Human,Female,57,5571,1,3,6,B,6,4,Drifter,Wanderer,1,"Anglic Language 0, Athletic Endurance 0, Athletic Strength 0, Autocar Driving 0, Blunt Fighting 0, Deceiving 0, Energy Rifle 1, Field Artillery 0, Fist Fighting 1, Jack of all Trades 2, Linguistics 0, Mechanical Training 0, Reconnaissance 0, Slug Pistol 0, Slug Rifle 0, Survival Training 0, Telecomm 0, Vacc Suit Training 1",,Cr0,Cr166000,Cr0
D2708,Enchretbav,C,3,0,0,1,0,3,9,Lo Va,A,6,Unusual Customs: Nobility,Captain Otsodretmarli T. Cerstalce,Human,Female,54,5574,4,2,6,A,6,7,Army,Support,3,"Administrating 2, Anglic Language 0, Athletic Co-ord 0, Battle Suit Training 0, Chemisty 0, Deceiving 3, Energy Pistol 1, Energy Rifle 1, Heavy Launchers 0, Investigating 1, Jack of all Trades 0, Leadership 1, Military Tactics 1, Mole Trucking 0, Naval Tactics 0, Persuading 1, Philosophy 0, Reconnaissance 0, Shotgun 1, Slug Pistol 1, Stealth 2, Streetwise 1, Vacc Suit Training 1",,Cr34000,Cr0,Cr0
M0135,Ennson,C,4,7,A,6,4,8,7,Ni Wa,,6,Fusion,Chieftain Elsenk I. Etshelrc,Human,Female,56,5572,4,3,2,6,8,8,Drifter,Barbarian,5,"Anglic Language 0, Astrogating 0, Carousing 2, Field Artillery 0, Fist Fighting 2, Heavy Launchers 1, Jack of all Trades 2, Jumping 1, Knife Fighting 1, Leadership 1, Mechanical Training 1, Philosophy 1, Psionicology 1, Slug Rifle 1, Small Craft Piloting 1, Stealth 3, Submarine Helm 0, Survival Training 2, Telecomm 1, Vacc Suit Training 1, Vilani Language 0",,Cr60000,Cr0,Cr0
C2103,Meson,E,3,2,4,4,2,0,5,Ni,,4,Unusual Customs: Trade,1st Secretary Erkrerrk A. Etbert,Human,Female,54,5574,1,1,1,9,4,A,Nobility,Diplomat,6,"Administrating 1, Advocating 2, Anglic Language 0, Astrogating 0, Carousing 1, Companion 2, Deceiving 1, Diplomacy 2, Jack of all Trades 0, Medical Training 0, Military Tactics 1, Musical Training 0, Persuading 0, Philosophy 0, Sculpting 0, Spacecraft Piloting 1, Streetwise 2, Telecomm 4","Stipend Portfolio: Cr75000, Pension Portfolio: Cr5000000, Stocks Portfolio: Cr2500000, Yacht, 9 Ship Shares",Cr0,Cr120000,Cr12000
D2907,Anrie,C,3,4,4,6,3,3,4,Ag Fa Ni,,6,Unusual Customs: Trade,Petty Officer 3rd Class Adicalsirk C. Enbudyne,Human,Female,52,5576,3,1,5,7,8,7,Drifter,Scavenger,0,"Administrating 1, Advocating 0, Anglic Language 0, Animal Training 0, Computer Training 2, Diplomacy 0, Holography 0, Jack of all Trades 0, Jumpspace 1, Leadership 0, Mechanical Training 1, Mole Trucking 1, Psychology 0, Sensor Reading 3, Small Craft Piloting 1, Survival Training 1, Telecomm 0, Trading 0, Vacc Suit Training 1",,Cr0,Cr80000,Cr0
M0834,Anlseltanwatue,C,2,3,0,3,4,7,B,De Lo Po,,6,Conservative,Lady Ohondy E. Andrenonhongetardy,Human,Female,52,5576,1,1,1,A,5,B,Drifter,Wanderer,0,"Administrating 1, Advocating 1, Anglic Language 0, Animal Farming 0, Animal Riding 1, Athletic Endurance 0, Athletic Strength 1, Carousing 2, Computer Training 0, Deceiving 6, Diplomacy 1, Energy Rifle 0, Investigating 1, Jack of all Trades 0, Military Tactics 1, Reconnaissance 1, Sailboat Helm 0, Stealth 1, Streetwise 1, Survival Training 0, Sword Fighting 1, Tank Driving 0, Telecomm 1","TAS Membership, Stipend Portfolio: Cr500000, Yacht, Property Portfolio: Cr1000000, 3 Ship Shares",Cr0,Cr169000,Cr0
M0739,Tarstokrarny,A,4,4,5,8,9,8,A,Pa Ph Pi,,6,Unusual Customs: Travel,Sublieutenant Imetbilis K. Chachrankrilace,Human,Female,55,5573,7,8,4,6,5,7,Drifter,Barbarian,4,"Acting 0, Administrating 1, Advocating 0, Anglic Language 0, Biology 1, Blunt Fighting 1, Energy Rifle 1, Heavy Launchers 0, Jack of all Trades 0, Jumping 0, Knife Fighting 1, Leadership 1, Mechanical Training 1, Mole Trucking 1, Naval Tactics 1, Reconnaissance 0, Shotgun 0, Spacecraft Piloting 1, Stealth 2, Survival Training 1, Sword Fighting 0, Zero-G Training 2","Air/Raft, Air/Raft, TAS Membership, 3 Ship Shares",Cr28000,Cr0,Cr0
J1623,Tonry,C,2,0,0,8,8,8,8,Na Ph Pi Va,,6,Unusual Custom: Offworlders,Erler Antenrlie,Human,Female,56,5572,2,5,6,7,9,5,Marines,Support,2,"Anglic Language 0, Athletic Co-ord 0, Battle Suit Training 1, Bionetics 0, Capital Ship Helm 0, Capital Weapons 1, Deceiving 1, Energy Pistol 2, Energy Rifle 1, Heavy Launchers 0, Jack of all Trades 0, Jumping 1, Leadership 1, Mechanical Training 1, Military Tactics 1, Persuading 1, Reconnaissance 1, Sensor Reading 1, Shotgun 1, Streetwise 1, Telecomm 1, Turret Gunnery 0, Vacc Suit Training 0, Vilani Language 0, Zero-G Training 1","Ship's Boat, 2 Ship Shares",Cr85000,Cr0,Cr0
I0427,Anm,C,7,4,5,9,B,A,8,Hi In Mi,A,5,Fashion,Chronjurza Lolury,Human,Female,54,5574,7,8,5,6,9,4,Merchants,Merchant Marine,2,"Anglic Language 0, Athletic Co-ord 1, Athletic Strength 0, Carousing 1, Companion 0, Computer Training 1, Dancing 0, Deceiving 2, Diplomacy 1, Hydroponics 0, Investigating 1, Jack of all Trades 0, Mechanical Training 2, Musical Training 1, Persuading 2, Planetology 0, Remote Operating 3, Roto Flying 1, Space Construction 1, Spacecraft Piloting 1, Stealth 1, Streetwise 0, Vacc Suit Training 1, Writing 0",2 Ship Shares,Cr100000,Cr0,Cr0
D2601,Arinstin,A,5,0,0,8,8,8,B,Na Ph Pi Va,,4,Unusual Custom: Offworlders,Baronetess Alry Kicihn Marse of Arinstin,Human,Female,52,5576,5,9,A,7,A,c,Drifter,Scavenger,1,"Anglic Language 0, Athletic Strength 0, Battle Suit Training 0, Belter 0, Energy Pistol 0, Energy Rifle 1, Field Artillery 0, Fist Fighting 3, Gambling 2, Jack of all Trades 0, Knife Fighting 5, Leadership 1, Mechanical Training 0, Military Tactics 1, Reconnaissance 1, Slug Pistol 1, Stealth 0, Telecomm 0, Turret Gunnery 1, Vacc Suit Training 1, Xenology 0, Zero-G Training 1",Armor,Cr50000,Cr0,Cr12000
H2917,Sikrankregonm,C,3,4,5,3,4,4,5,Fa Lo,,8,Barbaric,Olancern Shalson,Human,Male,57,5571,1,1,5,A,9,7,Drifter,Wanderer,5,"Anglic Language 0, Animal Training 0, Astrogating 1, Athletic Co-ord 1, Athletic Endurance 0, Athletic Strength 1, Carousing 0, Civil Construction 0, Deceiving 1, Fist Fighting 1, Jack of all Trades 0, Knife Fighting 0, Mechanical Training 1, Sailboat Helm 0, Shotgun 1, Stealth 1, Streetwise 2, Survival Training 2, Vacc Suit Training 1, Veterinary 1, Zero-G Training 0",2 Ship Shares,Cr0,Cr129000,Cr0
H2514,Anroly,A,3,4,5,3,5,5,B,Fa Lo,,6,Influenced,Agent Ibrely D. Avatchedrelynn,Human,Female,53,5575,1,8,1,9,8,A,Drifter,Barbarian,0,"Anglic Language 0, Animal Riding 0, Companion 1, Computer Training 0, Deceiving 1, Diplomacy 1, History 1, Investigating 0, Jack of all Trades 0, Medical Training 1, Persuading 1, Philosophy 0, Physics 1, Psychology 0, Reconnaissance 0, Tank Driving 0, Telecomm 2, Trading 0","Scientific Equipment, Free Trader, 2 Ship Shares",Cr95000,Cr0,Cr0
N1133,Tallmes,X,7,6,7,4,0,0,3,Fa Ga Ni Pa,A,8,Fashion,Baronetess Atl Atd Atjimthan of Tallmes,Human,Female,56,5572,8,4,B,B,8,c,Drifter,Barbarian,2,"Anglic Language 0, Companion 1, Fist Fighting 1, Jack of all Trades 0, Mechanical Training 2, Mole Trucking 1, Persuading 1, Small Craft Piloting 1, Stealth 0, Streetwise 1, Survival Training 1, Tank Driving 0, Telecomm 5, Trading 1, Vacc Suit Training 4, Veterinary 0, Vilani Language 0","Free Trader, Free Trader, 2 Ship Shares",Cr85000,Cr0,Cr12000
G2014,Sanrt,A,4,1,0,5,0,0,F,Ni,,8,Artistic,Warbonjerse Etstebatlove,Human,Female,53,5575,2,3,2,3,8,7,Drifter,Barbarian,0,"Anglic Language 0, Animal Riding 0, Athletic Co-ord 0, Athletic Strength 0, Bionetics 1, Chemisty 0, Deceiving 0, Energy Rifle 1, Gravitics 0, Jack of all Trades 0, Knife Fighting 0, Reconnaissance 0, Slug Rifle 0, Small Craft Piloting 0, Stealth 1, Streetwise 1, Telecomm 0, Vacc Suit Training 0",,Cr5000,Cr0,Cr0
N1336,Ratnstewoheti,B,7,9,7,9,D,E,5,Hi In,,A,Recovering,Countess Elrc Lun Olam of Ratnstewoheti,Human,Female,57,5571,3,A,6,D,F,E,Navy,Line/Crew,10,"Anglic Language 0, Energy 1, Hydroponics 0, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Mechanical Training 0, Naval Tactics 1, Ortillery Gunnery 0, Shotgun 0, Small Craft Piloting 0, Streetwise 0, Telecomm 0, Vacc Suit Training 0, Zero-G Training 0",6 Ship Shares,Cr65000,Cr0,Cr20000
M0731,Anstarnsanreth,B,5,3,0,8,D,D,5,De Na Ph Po,,7,Conservative,Sublieutenant Zastith I. Chrank,Human,Male,51,5577,B,C,6,8,A,9,Entertainer,Performer,2,"Advocating 0, Anglic Language 0, Animal Farming 0, Carousing 1, Computer Training 1, Deceiving 0, Fist Fighting 1, Jack of all Trades 0, Knife Fighting 1, Leadership 2, Life Support 1, Mechanical Training 1, Musical Training 1, Ortillery Gunnery 0, Sculpting 0, Sensor Reading 3, Ship Screens 1, Slug Rifle 0, Small Craft Piloting 0, Stealth 1, Streetwise 2, Survival Training 0, Telecomm 1, Vacc Suit Training 0, Zero-G Training 0",Air/Raft,Cr65000,Cr0,Cr0
E0220,Krarrc,D,C,D,6,0,0,0,0,Ba,A,7,None,Elchredrerndy Erschurko,Human,Female,50,5578,2,2,3,6,C,8,Drifter,Scavenger,0,"Administrating 0, Anglic Language 0, Companion 1, Computer Training 0, Deceiving 2, Diplomacy 1, Energy Pistol 0, Jack of all Trades 1, Life Support 0, Mechanical Training 2, Mole Trucking 0, Persuading 0, Reconnaissance 1, Small Craft Piloting 0, Stealth 1, Streetwise 1, Survival Training 1, Telecomm 0, Trading 1, Vacc Suit Training 0, Vilani Language 0",,Cr6000,Cr0,Cr0
N1240,Siko,E,9,5,1,6,9,9,3,Ni Po,,1,Honorable,Lady Idrelchranlo O. Nolo,Human,Female,53,5575,8,5,6,B,C,B,Agent,Law Enforcement,1,"Administrating 0, Advocating 0, Anglic Language 0, Athletic Strength 1, Computer Training 1, Diplomacy 0, Gambling 1, Investigating 0, Jack of all Trades 1, Knife Fighting 1, Medical Training 1, Mole Trucking 0, Persuading 0, Polymers 1, Streetwise 1, Telecomm 0, Veterinary 0","Lab Ship, Scientific Equipment",Cr20000,Cr0,Cr0
J0922,Enhachrason,B,5,6,6,4,7,6,6,Fa Ni Pa,A,3,Fusion,Calnk Nelheshennk,Human,Male,51,5577,3,4,1,C,8,2,Scout,Survey,3,"Advocating 1, Anglic Language 0, Animal Training 1, Carousing 0, Companion 0, Computer Training 3, Deceiving 1, Diplomacy 1, Electronics 1, Energy Pistol 0, Holography 0, Jack of all Trades 1, Persuading 0, Planetology 1, Reconnaissance 0, Robotics 1, Stealth 1, Telecomm 0, Vacc Suit Training 1, Vilani Language 0, Writing 0","Armor, Scout Ship",Cr180000,Cr0,Cr0
I0624,Drenue,D,9,9,9,7,9,B,3,Pi,,D,Unusual Custom: Offworlders,Corporal Alloscaue C. Ilgelthon,Human,Female,54,5574,1,5,3,6,6,6,Drifter,Wanderer,4,"Anglic Language 0, Archeology 1, Athletic Endurance 1, Autocar Driving 0, Computer Training 0, Deceiving 1, Diplomacy 1, Fist Fighting 3, Investigating 0, Jack of all Trades 0, Jumping 1, Linguistics 0, Medical Training 0, Mole Trucking 1, Shotgun 1, Slug Pistol 1, Stealth 3, Streetwise 2, Survival Training 1, Telecomm 0, Xenology 0",,Cr0,Cr61000,Cr0
J1223,Uchrelus,C,6,7,4,2,0,0,5,Fa Lo,A,7,Xenophobic,Lady Atni K. Shergirlie,Human,Female,53,5575,5,8,8,5,C,B,Drifter,Barbarian,0,"Acting 0, Anglic Language 0, Computer Training 0, Energy Pistol 1, Energy Rifle 1, Fist Fighting 4, Heavy Launchers 0, Jack of all Trades 0, Jumping 1, Knife Fighting 0, Leadership 1, Medical Training 2, Military Tactics 1, Mole Trucking 0, Reconnaissance 1, Submarine Helm 0, Vilani Language 0","Armor, Armor",Cr40000,Cr0,Cr14000
O2037,Surm,C,5,2,4,3,4,8,A,Px Lo,,5,Unusual Customs: Trade,Lady Shatchrimrly X. Natyan,Human,Female,55,5573,3,C,A,B,G,B,Scholar,Physician,9,"Acting 0, Advocating 0, Anglic Language 0, Athletic Strength 1, Computer Training 3, Diplomacy 0, Energy 1, Genetics 2, Investigating 0, Jack of all Trades 0, Linguistics 0, Medical Training 1, Persuading 1, Political Science 0, Telecomm 0","Scientific Equipment, Lab Ship, Scientific Equipment, 4 Ship Shares",Cr90000,Cr0,Cr18000
M0236,Tanston,B,7,7,8,8,B,6,8,Pa Ph Pi,,A,Barbaric,Corporal Tovasalnodove O. Stalsa,Human,Male,56,5572,1,4,4,9,7,8,Scholar,Scientist,4,"Administrating 1, Anglic Language 0, Athletic Co-ord 1, Athletic Strength 0, Autocar Driving 0, Blunt Fighting 0, Capital Ship Helm 1, Computer Training 2, Diplomacy 1, Energy Rifle 1, Field Artillery 0, Fist Fighting 1, Gambling 1, Jack of all Trades 0, Leadership 1, Physics 0, Reconnaissance 2, Slug Rifle 0, Stealth 1, Telecomm 0, Xenology 0",Armor,Cr30000,Cr0,Cr0
K2323,Iltilnk,D,6,4,6,6,9,9,3,Ag Fa Ni,,2,Xenophobic,Lance Corporal Onshetgegamon M. Ilantus,Human,Male,55,5573,2,5,1,7,9,7,Merchants,Merchant Marine,2,"Administrating 1, Anglic Language 0, Animal Training 0, Blunt Fighting 1, Carousing 1, Companion 1, Deceiving 0, Energy Pistol 1, Fist Fighting 0, Heavy Launchers 0, Holography 1, Jack of all Trades 0, Jumping 0, Knife Fighting 1, Leadership 1, Mechanical Training 1, Musical Training 0, Persuading 2, Reconnaissance 2, Shotgun 0, Slug Rifle 2, Stealth 0, Streetwise 1, Tank Driving 0, Telecomm 2, Vacc Suit Training 0",,Cr25000,Cr0,Cr0
M0238,Irt,E,4,2,1,2,1,2,8,He Lo Po,,7,Unusual Customs: Eating,Lady Oni Z. Ensenlton,Human,Female,56,5572,7,8,6,8,8,B,Scout,Exploration,2,"Acting 1, Anglic Language 0, Animal Farming 0, Astrogating 1, Carousing 2, Companion 3, Computer Training 2, Dancing 1, Deceiving 2, Energy Pistol 1, Energy Rifle 1, Investigating 2, Jack of all Trades 0, Mole Trucking 0, Naval Tactics 1, Persuading 1, Reconnaissance 1, Sculpting 1, Streetwise 1, Survival Training 0, Telecomm 1, Vacc Suit Training 1, Vilani Language 0","Scientific Equipment, 4 Ship Shares",Cr147500,Cr0,Cr10000
E0320,Etlton,B,5,5,2,2,4,3,B,Lo Po,,3,Taboo,Lieutenant Ostarnady U. Enwondatni,Human,Male,53,5575,1,1,6,8,8,8,Scout,Courier,3,"Administrating 1, Anglic Language 0, Astrogating 1, Capital Ship Helm 1, Computer Training 3, Deceiving 1, Diplomacy 1, Electronics 0, Energy 1, Energy Pistol 0, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Mechanical Training 1, Medical Training 1, Navigating 1, Ortillery Gunnery 0, Planetology 1, Reconnaissance 1, Sensor Reading 1, Small Craft Piloting 0, Turret Gunnery 1, Vacc Suit Training 1, Veterinary 0, Zero-G Training 0","Ship's Boat, TAS Membership",Cr185000,Cr0,Cr10000
K2128,Erkrerlis,A,5,8,A,1,2,2,F,Cp Lo Wa,,5,At War,Lorie Bebose,Human,Female,41,5587,8,4,7,7,3,7,Drifter,Barbarian,2,"Aero Flying 1, Anglic Language 0, Capital Ship Helm 0, Capital Weapons 0, Carousing 1, Computer Training 0, Energy Pistol 0, Genetics 0, Jack of all Trades 0, Knife Fighting 3, Mechanical Training 1, Naval Tactics 1, Ortillery Gunnery 1, Stealth 0, Submarine Helm 1, Survival Training 1, Vacc Suit Training 0, Zero-G Training 1",Ancient Technology,Cr10000,Cr0,Cr0
N1037,Ork,A,5,5,5,9,6,3,D,Cp Cy Hi,,4,Unusual Custom: Media,Petty Officer 3rd Class Ojilshalsha Y. Iladroson,Human,Female,56,5572,3,3,2,8,D,8,Citizen,Worker,6,"Acting 1, Advocating 2, Anglic Language 0, Archeology 1, Carousing 1, Computer Training 2, Diplomacy 1, Energy Rifle 0, Holography 1, Jack of all Trades 0, Linguistics 0, Mechanical Training 2, Medical Training 0, Musical Training 2, Navigating 2, Polymers 1, Remote Operating 2, Ship Screens 0, Small Craft Piloting 0, Streetwise 0, Tank Driving 0, Vacc Suit Training 1, Vilani Language 2, Zdetl Language 1, Zero-G Training 0","Air/Raft, TAS Membership, 2 Ship Shares",Cr215000,Cr0,Cr12000
G2111,Cilawang,A,7,B,6,5,6,7,C,Fl Ni,,9,Violent,Lieutenant Herbelrc P. Eljumon,Human,Male,55,5573,1,1,4,4,7,A,Drifter,Barbarian,2,"Advocating 2, Anglic Language 0, Autocar Driving 0, Carousing 1, Investigating 1, Jack of all Trades 0, Jumping 0, Knife Fighting 0, Life Support 0, Linguistics 0, Mole Trucking 1, Reconnaissance 3, Slug Pistol 1, Slug Rifle 0, Small Craft Piloting 0, Social Sciences 1, Streetwise 2, Survival Training 0, Vacc Suit Training 1, Veterinary 0","TAS Membership, 2 Ship Shares",Cr0,Cr81500,Cr0
G1717,Atgebort,E,1,0,0,5,5,5,8,Ni Va,,9,Liberal,Lance Corporal Iny L. Oham,Human,Female,54,5574,6,9,5,9,6,8,Rogue,Thief,3,"Anglic Language 0, Athletic Co-ord 2, Battle Suit Training 0, Dancing 1, Diplomacy 0, Energy Pistol 0, Energy Rifle 1, Fist Fighting 1, Investigating 1, Jack of all Trades 0, Jumping 0, Knife Fighting 1, Medical Training 0, Military Tactics 0, Portable Artillery 0, Remote Operating 1, Sensor Reading 1, Shotgun 1, Slug Pistol 0, Slug Rifle 1, Stealth 2, Streetwise 1, Vacc Suit Training 0, Zero-G Training 1","TAS Membership, 1 Ship Share",Cr310000,Cr0,Cr0
L2925,Elvisannstaln,C,8,B,3,9,C,E,A,Fl Hi In Mi,A,D,Unusual Customs: Travel,Lerc Alnanbulton,Human,Male,20,5608,6,4,3,A,9,6,Citizen,,0,"Anglic Language 0, Gravitics 0, Jack of all Trades 0, Polymers 0, Streetwise 0",,Cr0,Cr0,Cr0
O2036,Allam,D,9,8,5,4,7,6,7,Fa Ni Pa,A,6,Barbaric,Lady Ebannatd V. Abatthichem,Human,Female,18,5610,9,7,4,6,7,B,Citizen,,0,"Anglic Language 0, Chemisty 0, Jack of all Trades 0, Vilani Language 0",,Cr0,Cr0,Cr0
H3119,Enthenski,E,3,0,0,9,C,D,8,Hi In Mi Na Va,,C,Obsessed,Lanrimbiry Rele,Human,Male,51,5577,3,2,8,A,8,5,Drifter,Wanderer,4,"Anglic Language 0, Athletic Endurance 2, Deceiving 1, Energy Rifle 0, Fist Fighting 2, Gambling 1, Jack of all Trades 0, Jumping 0, Military Tactics 1, Persuading 1, Polymers 0, Reconnaissance 1, Stealth 2, Streetwise 2, Survival Training 1, Vacc Suit Training 0",2 Ship Shares,Cr27000,Cr0,Cr0
F1314,Jimhan,A,7,C,6,4,3,5,E,Fl Ni,,A,Unusual Custom: Media,Ematsilma Wenad,Human,Female,53,5575,1,5,1,7,8,8,Drifter,Wanderer,2,"Advocating 0, Anglic Language 0, Astrogating 0, Athletic Endurance 0, Athletic Strength 1, Computer Training 0, Energy Rifle 1, Jack of all Trades 0, Mechanical Training 0, Medical Training 1, Naval Tactics 0, Ortillery Gunnery 0, Reconnaissance 2, Remote Operating 1, Slug Pistol 0, Small Craft Piloting 0, Spacecraft Piloting 0, Streetwise 1, Survival Training 1, Vacc Suit Training 2, Zero-G Training 0",3 Ship Shares,Cr0,Cr27000,Cr0
B1404,Arti,C,6,4,4,9,C,8,7,Hi In,,6,Barbaric,Lance Sergeant Enraltis B. Irilrt,Human,Female,56,5572,1,1,4,8,E,2,Drifter,Wanderer,4,"Anglic Language 0, Athletic Endurance 0, Athletic Strength 1, Autocar Driving 1, Bionetics 0, Deceiving 1, Explosives 1, Fist Fighting 1, Heavy Launchers 0, Jack of all Trades 0, Leadership 1, Persuading 1, Portable Artillery 1, Reconnaissance 1, Shotgun 0, Slug Rifle 2, Stealth 3, Streetwise 2, Survival Training 0, Sword Fighting 0, Tank Driving 1, Telecomm 2, Vilani Language 0","Armor, Ancient Technology",Cr0,Cr52000,Cr10000
G2118,Purrk,A,6,8,7,0,1,1,A,Ga,,6,None,Kratson Onner,Human,Male,52,5576,2,1,4,4,B,8,Drifter,Scavenger,0,"Administrating 1, Anglic Language 0, Astrogating 0, Capital Weapons 1, Carousing 2, Cruise Ship Helm 0, Energy Pistol 0, Jack of all Trades 0, Knife Fighting 1, Mechanical Training 2, Medical Training 0, Motorboat Helm 0, Musical Training 0, Shotgun 0, Slug Rifle 1, Spacecraft Piloting 0, Streetwise 1, Survival Training 2, Telecomm 0, Vacc Suit Training 0, Veterinary 0, Zero-G Training 0",1 Ship Share,Cr0,Cr100000,Cr0
B1606,Arti,B,9,D,6,9,7,7,A,Hi,A,D,Unusual Customs: Eating,Force Commander Thalo J. Zurny,Human,Male,57,5571,1,1,6,4,9,6,Drifter,Wanderer,2,"Administrating 1, Advocating 1, Anglic Language 0, Astrogating 1, Athletic Endurance 0, Battle Suit Training 0, Computer Training 0, Deceiving 1, Energy Pistol 1, Energy Rifle 1, Explosives 1, Heavy Launchers 0, Jack of all Trades 1, Jumping 1, Leadership 1, Military Tactics 1, Mole Trucking 0, Naval Tactics 2, Navigating 1, Reconnaissance 2, Robotics 0, Sensor Reading 1, Slug Rifle 0, Stealth 2, Streetwise 1, Survival Training 3",,Cr65000,Cr0,Cr0
O2032,Angohn,B,8,A,6,6,5,9,9,Fl Ni,,A,Nexus,Lt Colonel Alboman E. Eshedonor,Human,Female,53,5575,A,4,5,9,C,8,Merchants,Trader,0,"Advocating 1, Anglic Language 0, Animal Training 1, Athletic Co-ord 0, Capital Ship Helm 1, Companion 0, Diplomacy 3, Economics 0, Electronics 1, Energy Rifle 1, Jack of all Trades 0, Jumping 1, Leadership 4, Military Tactics 3, Mole Trucking 0, Musical Training 0, Portable Artillery 0, Reconnaissance 1, Slug Pistol 1, Small Craft Piloting 1, Sword Fighting 0",,Cr45000,Cr0,Cr12000
F1420,Ettatti,C,2,0,0,7,9,A,9,Na Pi Va,,C,Fashion,Nery Reue,Human,Male,54,5574,5,6,4,B,8,A,Rogue,Enforcer,2,"Anglic Language 0, Astrogating 0, Autocar Driving 0, Blunt Fighting 1, Carousing 0, Computer Science 0, Cruise Ship Helm 1, Energy Pistol 0, Energy Rifle 1, Jack of all Trades 0, Jumping 0, Mechanical Training 0, Mole Trucking 1, Persuading 1, Shotgun 1, Spacecraft Piloting 0, Stealth 1, Streetwise 1, Survival Training 1, Telecomm 2, Vacc Suit Training 1","Scout Ship, 3 Ship Shares",Cr12000,Cr0,Cr0
G2111,Brelmatni,C,5,5,2,6,2,3,8,Ni Po,,6,Unusual Customs: Sex,Enbing Natrlie,Human,Female,55,5573,1,1,1,2,8,6,Citizen,Corporate,3,"Anglic Language 0, Athletic Co-ord 1, Athletic Strength 0, Autocar Driving 1, Blunt Fighting 0, Companion 0, Diplomacy 0, Energy Pistol 0, Jack of all Trades 0, Jumping 1, Knife Fighting 1, Medical Training 0, Persuading 1, Polymers 0, Portable Artillery 0, Reconnaissance 2, Slug Rifle 1, Space Construction 1, Streetwise 3, Survival Training 1, Tank Driving 1, Veterinary 0",3 Ship Shares,Cr0,Cr58000,Cr0
M0437,Etwalm,B,7,8,A,5,3,3,B,Ni Pr Wa,,6,Deceptive,Erlurd Etsocinston,Human,Female,53,5575,3,3,4,D,8,6,Drifter,Scavenger,0,"Anglic Language 0, Astrogating 1, Athletic Strength 2, Capital Ship Helm 0, Cybernetics 1, Diplomacy 1, Jack of all Trades 1, Jumping 1, Jumpspace 0, Mechanical Training 0, Reconnaissance 2, Robotics 0, Slug Rifle 0, Small Craft Piloting 0, Streetwise 2, Survival Training 2, Telecomm 1, Turret Gunnery 0, Vacc Suit Training 1, Zero-G Training 0",,Cr52000,Cr0,Cr0
